# per-record wind-aligned cone mask, bin/mask_cone.py, k=8 y_min=90 m
# asym = 1 - z_m/z_i with z_m = 30.0 m; removed_* are fractions of sum|f| over the raw raster
run_id	split	wdir_deg	zi_m	sigma_v	asym	integral_raw	integral_cone	err_raw	err_cone	removed_abs	removed_upwind	removed_near	negfrac_raw	negfrac_cone	kljun_removed	array_share
case_2021082918	train	249.0	1063	1.3437	0.9718	1.1466	1.0771	+0.1748	+0.1053	0.14074	0.01845	0.00000	0.06077	0.01983	0.0000000	0.00623
case_2021083118	train	78.3	1089	1.2018	0.9725	1.0250	0.9551	+0.0525	-0.0174	0.13489	0.00380	0.00030	0.06010	0.02618	0.0000000	0.00008
case_2021090119	train	26.8	1144	1.3131	0.9738	1.1283	1.0540	+0.1545	+0.0802	0.11008	0.02393	0.00000	0.04381	0.02115	0.0000000	0.06531
case_2021090322	train	158.6	1037	0.6459	0.9711	1.1851	1.0260	+0.2141	+0.0549	0.18647	0.02400	0.00000	0.03246	0.00247	0.0000000	0.00133
case_2021090419	train	267.7	962	0.8714	0.9688	1.0135	0.9634	+0.0447	-0.0054	0.13611	0.00008	0.00204	0.05749	0.01312	0.0000000	0.00140
case_2021090715	train	218.4	662	0.7783	0.9547	1.6068	1.5410	+0.6521	+0.5863	0.06917	0.00641	0.00000	0.02497	0.01055	0.0000000	0.00390
case_2021091120	train	233.6	1037	1.0016	0.9711	1.0799	1.0312	+0.1089	+0.0602	0.09868	0.01857	0.00000	0.04641	0.01945	0.0000000	0.00223
case_2021091217	train	291.3	739	0.7634	0.9594	0.9550	0.9000	-0.0044	-0.0594	0.10059	0.01270	0.00000	0.04741	0.02575	0.0000000	0.01658
case_2021091318	train	128.1	2054	0.6878	0.9854	0.7806	0.7315	-0.2048	-0.2539	0.08756	0.01019	0.00000	0.02761	0.01486	0.0000000	0.00145
case_2021091419	train	261.7	1011	1.1145	0.9703	1.1246	1.0661	+0.1542	+0.0958	0.11797	0.00146	0.00193	0.04964	0.01595	0.0000000	0.00828
case_2021091621	train	183.2	1063	1.0246	0.9718	0.8494	0.7923	-0.1224	-0.1795	0.15592	0.00015	0.00495	0.05804	0.01161	0.0000000	0.00612
case_2021091721	train	259.8	1037	1.1796	0.9711	1.1191	1.0599	+0.1480	+0.0889	0.12358	0.00290	0.00022	0.04789	0.01138	0.0000000	0.00353
case_2021091821	train	146.6	1116	0.9206	0.9731	0.9829	0.8191	+0.0098	-0.1541	0.24889	0.05406	0.00000	0.09349	0.04900	0.0000000	0.00516
case_2021092021	train	175.8	1063	1.0006	0.9718	0.7671	0.6624	-0.2047	-0.3093	0.19793	0.00092	0.00160	0.04835	0.01372	0.0000000	0.00232
case_2021092118	train	332.2	1089	1.2697	0.9725	1.0833	0.9944	+0.1108	+0.0219	0.12452	0.01513	0.00000	0.03709	0.01466	0.0000000	0.13385
case_2021092218	train	344.0	1351	1.4286	0.9778	1.3120	1.2170	+0.3342	+0.2392	0.11570	0.00726	0.00002	0.03258	0.00969	0.0000000	0.36862
case_2021092501	train	262.0	823	0.7948	0.9636	0.9919	0.9430	+0.0284	-0.0206	0.16199	0.00168	0.00436	0.07435	0.01714	0.0000000	0.00123
case_2021092620	train	217.3	1089	1.1023	0.9725	0.8877	0.8409	-0.0847	-0.1316	0.10264	0.02213	0.00000	0.04302	0.01763	0.0000000	0.00433
case_2021092720	train	330.7	1089	1.2262	0.9725	1.0505	0.9930	+0.0781	+0.0205	0.13947	0.02622	0.00000	0.07729	0.03571	0.0000000	0.28080
case_2021092821	train	94.0	937	1.0121	0.9680	1.2105	1.1407	+0.2425	+0.1727	0.10361	0.00006	0.00297	0.04126	0.01776	0.0000000	0.00387
case_2021100220	train	238.0	1063	1.2613	0.9718	1.2381	1.1642	+0.2663	+0.1924	0.10869	0.02031	0.00000	0.04613	0.02118	0.0000000	0.00590
case_2021100321	train	295.3	823	0.7944	0.9636	0.9685	0.9165	+0.0049	-0.0471	0.14253	0.02794	0.00000	0.07674	0.03290	0.0000000	0.00282
case_2021100401	train	321.5	868	0.5211	0.9654	1.4732	1.4366	+0.5078	+0.4712	0.07329	0.00947	0.00000	0.04539	0.02163	0.0000000	0.03553
case_2021100521	train	74.0	1063	1.0216	0.9718	0.9848	0.9168	+0.0130	-0.0549	0.13646	0.00848	0.00004	0.09514	0.06350	0.0000000	0.00002
case_2021100616	train	76.7	1259	0.8370	0.9762	1.4579	1.4567	+0.4818	+0.4805	0.05248	0.00029	0.00009	0.06347	0.03970	0.0000000	0.00918
case_2021100723	train	170.4	781	0.6342	0.9616	0.8515	0.7687	-0.1101	-0.1929	0.19892	0.00423	0.00119	0.06043	0.00463	0.0000000	-0.00040
case_2021100819	train	239.8	937	0.6965	0.9680	1.0227	0.9438	+0.0547	-0.0242	0.12856	0.02874	0.00000	0.03185	0.00425	0.0000000	0.00079
case_2021100920	train	167.7	700	0.6421	0.9571	0.8137	0.7316	-0.1434	-0.2255	0.19260	0.00870	0.00000	0.05558	0.00510	0.0000000	0.00100
case_2021101016	train	156.7	823	0.7989	0.9636	1.0060	0.8723	+0.0425	-0.0913	0.20104	0.02762	0.00000	0.05426	0.01628	0.0000000	0.00330
case_2021101116	train	37.7	1320	0.5039	0.9773	0.8703	0.8609	-0.1070	-0.1163	0.04299	0.00613	0.00000	0.09472	0.08107	0.0000000	0.00625
case_2021101210	train	286.3	937	0.5714	0.9680	0.8964	0.7766	-0.0716	-0.1914	0.16277	0.01116	0.00000	0.01811	0.00134	0.0000000	0.00004
case_2021101318	train	126.0	760	0.8859	0.9605	1.0957	1.0152	+0.1352	+0.0547	0.11908	0.02748	0.00000	0.04083	0.01705	0.0000000	0.00017
case_2021101517	train	275.7	802	0.5725	0.9626	0.7243	0.6651	-0.2383	-0.2975	0.16360	0.00107	0.00734	0.05414	0.01050	0.0000000	0.00009
case_2021101719	train	290.8	1116	0.8978	0.9731	0.7720	0.6678	-0.2011	-0.3054	0.17012	0.02206	0.00000	0.02877	0.00883	0.0000000	0.00009
case_2021101919	train	192.9	1037	0.9177	0.9711	0.9604	0.8463	-0.0106	-0.1247	0.16657	0.00639	0.00000	0.03521	0.00856	0.0000000	0.00202
case_2021102112	train	233.1	802	0.6354	0.9626	1.4408	1.3729	+0.4782	+0.4103	0.07297	0.00744	0.00000	0.01645	0.00298	0.0000000	0.00417
case_2021102221	train	284.9	1116	0.9223	0.9731	0.9511	0.8881	-0.0220	-0.0850	0.12108	0.00793	0.00000	0.03907	0.01029	0.0000000	0.00057
case_2021102321	train	318.5	1116	0.7629	0.9731	0.9493	0.9090	-0.0238	-0.0641	0.09056	0.01009	0.00000	0.04299	0.01881	0.0000000	0.04333
case_2021102418	train	79.6	962	0.6591	0.9688	1.3465	1.2282	+0.3777	+0.2594	0.11701	0.00427	0.00001	0.01999	0.00417	0.0000000	0.00005
case_2021102619	train	97.5	1089	0.9539	0.9725	0.9160	0.8651	-0.0565	-0.1073	0.12710	0.00084	0.00159	0.13105	0.10078	0.0000000	-0.00005
case_2021102720	train	111.2	739	0.6124	0.9594	0.6257	0.5799	-0.3338	-0.3796	0.11412	0.00439	0.00000	0.04401	0.02293	0.0000000	0.00000
case_2021102816	train	69.9	1116	0.6188	0.9731	1.0472	0.9631	+0.0741	-0.0100	0.14440	0.02064	0.00000	0.05094	0.01732	0.0000000	0.00000
case_2021103020	train	332.6	962	0.7988	0.9688	1.5211	1.4233	+0.5523	+0.4545	0.10845	0.02017	0.00000	0.03421	0.01114	0.0000000	0.18785
case_2021103119	train	288.8	1116	1.2032	0.9731	0.9879	0.9301	+0.0147	-0.0431	0.15333	0.01256	0.00027	0.08115	0.03424	0.0000000	0.00442
case_2021110217	train	273.9	1415	1.1388	0.9788	1.0539	0.9546	+0.0751	-0.0242	0.14381	0.00031	0.00257	0.03650	0.00963	0.0000000	0.00192
case_2021110317	train	266.0	1172	1.3341	0.9744	1.2251	1.1515	+0.2507	+0.1771	0.14354	0.00013	0.00193	0.06376	0.02128	0.0000000	0.00497
case_2021110417	train	223.5	760	0.8949	0.9605	0.9370	0.8940	-0.0236	-0.0665	0.07326	0.01918	0.00000	0.02359	0.00952	0.0000000	0.01153
case_2021110520	train	185.9	1011	0.9664	0.9703	0.9906	0.8656	+0.0203	-0.1047	0.17874	0.00068	0.00333	0.03714	0.00749	0.0000000	0.00534
case_2021110617	train	209.3	781	0.8946	0.9616	1.4730	1.3977	+0.5115	+0.4361	0.07731	0.01210	0.00000	0.01669	0.00299	0.0000000	0.03478
case_2021110720	train	178.7	643	0.7023	0.9534	0.7063	0.6517	-0.2470	-0.3016	0.20817	0.00083	0.00508	0.11244	0.04837	0.0000000	0.00221
case_2021110819	train	307.4	1063	0.8169	0.9718	1.1526	1.0926	+0.1809	+0.1209	0.08063	0.01433	0.00000	0.04133	0.02708	0.0000000	0.04596
case_2021110921	train	314.7	1116	0.7689	0.9731	0.9236	0.8787	-0.0495	-0.0945	0.09889	0.02242	0.00000	0.04553	0.02021	0.0000000	0.01507
case_2021111018	train	113.6	760	0.7554	0.9605	0.9375	0.8897	-0.0230	-0.0708	0.10752	0.01014	0.00000	0.04709	0.01838	0.0000000	0.00012
case_2021111116	train	237.1	781	0.7522	0.9616	1.0821	0.9941	+0.1206	+0.0325	0.11722	0.01917	0.00000	0.02389	0.00455	0.0000000	0.00056
case_2021111218	train	234.3	1259	0.9680	0.9762	0.9955	0.9718	+0.0194	-0.0043	0.09609	0.01431	0.00000	0.05435	0.01871	0.0000000	0.00131
case_2021111315	train	279.9	1116	0.9421	0.9731	0.7502	0.6814	-0.2229	-0.2917	0.14847	0.00405	0.00007	0.03799	0.00721	0.0000000	0.00001
case_2021111404	train	212.4	781	0.5852	0.9616	0.7645	0.7432	-0.1971	-0.2184	0.11137	0.01807	0.00000	0.06205	0.02090	0.0000000	0.00016
case_2021111519	train	283.0	986	0.9615	0.9696	0.6983	0.6491	-0.2713	-0.3205	0.15449	0.00538	0.00034	0.07954	0.03776	0.0000000	0.00067
case_2021111618	train	131.6	845	0.8300	0.9645	1.5833	1.5502	+0.6188	+0.5857	0.09564	0.04061	0.00000	0.06912	0.03351	0.0000000	0.00747
case_2021111721	train	244.9	802	0.6706	0.9626	1.0302	0.9246	+0.0676	-0.0380	0.13262	0.02555	0.00000	0.01864	0.00197	0.0000000	0.00079
case_2021112015	train	210.8	739	0.6511	0.9594	0.9516	0.8691	-0.0078	-0.0903	0.12105	0.02066	0.00000	0.02372	0.00508	0.0000000	0.00129
case_2021112217	train	274.5	700	1.0053	0.9571	1.2277	1.1519	+0.2706	+0.1947	0.12875	0.00024	0.00357	0.07373	0.04096	0.0000000	0.01348
case_2021112320	train	190.3	823	0.8552	0.9636	0.7948	0.7445	-0.1687	-0.2191	0.14695	0.00283	0.00068	0.06865	0.02636	0.0000000	0.00897
case_2021112419	train	208.8	1089	0.7801	0.9725	0.9613	0.8736	-0.0112	-0.0988	0.15257	0.02575	0.00000	0.04347	0.01039	0.0000000	0.00212
case_2021112518	train	289.4	662	0.9223	0.9547	0.8560	0.7886	-0.0986	-0.1660	0.14284	0.01494	0.00000	0.05099	0.01740	0.0000000	0.00045
case_2021112621	train	233.0	760	0.6268	0.9605	1.5346	1.5070	+0.5741	+0.5465	0.08255	0.01802	0.00000	0.04346	0.01135	0.0000000	0.00785
case_2021112721	train	281.3	781	0.7094	0.9616	0.7987	0.7295	-0.1629	-0.2320	0.17189	0.00318	0.00262	0.08137	0.03826	0.0000000	0.00004
case_2021112818	train	292.9	1229	1.2567	0.9756	1.1572	1.0723	+0.1816	+0.0967	0.12773	0.01892	0.00000	0.04053	0.01190	0.0000000	0.00422
case_2021112921	train	178.2	662	0.7485	0.9547	0.8476	0.7334	-0.1071	-0.2213	0.16888	0.00067	0.00403	0.02268	0.00310	0.0000000	-0.00017
case_2021113021	train	279.3	823	0.7736	0.9636	0.9213	0.8124	-0.0423	-0.1512	0.16806	0.00343	0.00030	0.02967	0.00147	0.0000000	0.00006
case_2022010120	train	333.0	781	0.6273	0.9616	1.3343	1.2398	+0.3727	+0.2783	0.11869	0.01744	0.00000	0.03955	0.01454	0.0000000	0.12788
case_2022010221	train	321.8	739	0.6873	0.9594	1.1344	1.1273	+0.1749	+0.1678	0.07136	0.01062	0.00000	0.05822	0.02725	0.0000000	0.07025
case_2022010320	train	215.7	739	0.8599	0.9594	1.6855	1.5851	+0.7260	+0.6257	0.10037	0.02133	0.00000	0.03874	0.01781	0.0000000	0.01857
case_2022010418	train	157.4	802	0.6886	0.9626	0.6932	0.6411	-0.2693	-0.3215	0.22315	0.03338	0.00000	0.09716	0.02044	0.0000000	0.00031
case_2022010519	train	253.1	914	0.8676	0.9672	0.9411	0.8541	-0.0261	-0.1131	0.16269	0.01488	0.00000	0.05741	0.02029	0.0000000	0.00045
case_2022010621	train	315.3	366	0.7036	0.9179	1.0434	0.9939	+0.1255	+0.0760	0.07772	0.00916	0.00000	0.03067	0.01525	0.0000000	0.02224
case_2022010721	train	209.3	760	0.7290	0.9605	0.9561	0.8992	-0.0044	-0.0614	0.12335	0.01436	0.00000	0.07811	0.04740	0.0000000	0.01274
case_2022010815	train	155.3	868	0.6639	0.9654	0.8905	0.8507	-0.0749	-0.1147	0.27707	0.06956	0.00000	0.12829	0.00881	0.0000000	0.00136
case_2022011016	train	287.8	802	0.9379	0.9626	1.0773	0.9935	+0.1148	+0.0309	0.12606	0.00886	0.00000	0.04001	0.01461	0.0000000	0.00814
case_2022011116	train	169.3	719	0.9001	0.9583	0.6893	0.6229	-0.2690	-0.3354	0.18712	0.00505	0.00002	0.05881	0.00948	0.0000000	0.00044
case_2022011218	train	284.7	739	0.6084	0.9594	0.8488	0.7885	-0.1106	-0.1709	0.13957	0.00768	0.00000	0.06178	0.02689	0.0000000	0.00202
case_2022011321	train	303.6	760	0.5982	0.9605	1.1035	1.0256	+0.1430	+0.0651	0.14405	0.02285	0.00000	0.05120	0.01267	0.0000000	0.00329
case_2022011415	train	42.1	719	0.6805	0.9583	1.3806	1.3778	+0.4223	+0.4195	0.04046	0.00762	0.00000	0.04195	0.02360	0.0000000	0.00537
case_2022011509	train	17.2	366	0.5860	0.9179	1.0403	0.9016	+0.1224	-0.0163	0.15654	0.00762	0.00000	0.01647	0.00316	0.0000000	0.14799
case_2022011621	train	229.5	760	0.6065	0.9605	1.2689	1.2163	+0.3084	+0.2558	0.07678	0.01431	0.00000	0.03662	0.01889	0.0000000	0.00111
case_2022011720	train	285.7	868	0.8739	0.9654	0.7192	0.6585	-0.2462	-0.3070	0.16119	0.01085	0.00000	0.08396	0.04591	0.0000000	0.00021
case_2022011818	train	168.8	700	0.8384	0.9571	0.7069	0.6429	-0.2502	-0.3142	0.16476	0.00700	0.00000	0.04838	0.00824	0.0000000	0.00147
case_2022011911	train	257.0	247	0.7720	0.8786	1.1159	0.9559	+0.2373	+0.0773	0.18133	0.00666	0.00034	0.03156	0.00984	0.0000000	0.00008
case_2022012016	train	326.7	802	0.8664	0.9626	1.0744	1.0453	+0.1118	+0.0827	0.05609	0.00777	0.00002	0.03539	0.02111	0.0000000	0.25887
case_2022012120	train	180.8	823	0.9766	0.9636	1.0601	0.9653	+0.0965	+0.0018	0.13441	0.00002	0.00227	0.02959	0.00512	0.0000000	0.01479
case_2022012221	train	254.1	962	0.9346	0.9688	1.0155	0.8923	+0.0467	-0.0765	0.16274	0.01300	0.00000	0.03223	0.00908	0.0000000	0.00117
case_2022012312	train	319.0	760	0.6933	0.9605	0.9971	0.9429	+0.0366	-0.0176	0.08809	0.01516	0.00000	0.03330	0.01602	0.0000000	0.01835
case_2022012417	train	299.3	739	0.7806	0.9594	1.0963	1.0409	+0.1368	+0.0815	0.10032	0.01531	0.00000	0.06148	0.03720	0.0000000	0.01014
case_2022012521	train	266.9	643	0.8567	0.9534	1.0278	0.9491	+0.0744	-0.0043	0.11905	0.00018	0.00393	0.02665	0.00382	0.0000000	0.00197
case_2022012618	train	198.8	781	0.8541	0.9616	0.7255	0.7013	-0.2361	-0.2603	0.13408	0.01113	0.00000	0.06970	0.01967	0.0000000	0.01720
case_2022012820	train	316.9	760	0.7805	0.9605	1.0841	1.0708	+0.1235	+0.1103	0.06594	0.01766	0.00000	0.05641	0.03091	0.0000000	0.12880
case_2022012922	train	193.8	247	0.4934	0.8786	0.8936	0.8283	+0.0150	-0.0503	0.17792	0.00563	0.00000	0.07275	0.01828	0.0000000	0.00076
case_2022013021	train	331.2	366	0.6650	0.9179	0.8796	0.8411	-0.0384	-0.0768	0.12132	0.02866	0.00000	0.05872	0.01976	0.0000000	0.09353
case_2022013120	train	155.4	739	0.6226	0.9594	0.8363	0.6911	-0.1231	-0.2684	0.26054	0.05373	0.00000	0.06592	0.01494	0.0000000	0.00130
case_2022020121	train	236.2	681	0.7811	0.9559	2.0026	1.9018	+1.0467	+0.9459	0.07032	0.01166	0.00000	0.01522	0.00479	0.0000000	0.01833
case_2022020204	train	293.4	781	0.8229	0.9616	0.9394	0.8803	-0.0222	-0.0812	0.12530	0.02078	0.00000	0.05462	0.02284	0.0000000	0.00477
case_2022020316	train	353.6	802	1.2132	0.9626	1.6102	1.5828	+0.6476	+0.6202	0.08816	0.00032	0.00134	0.06007	0.02574	0.0000000	0.53108
case_2022020422	train	223.0	662	0.7599	0.9547	1.3071	1.2798	+0.3524	+0.3251	0.04841	0.00669	0.00000	0.02260	0.00881	0.0000000	0.00054
case_2022020518	train	168.4	781	1.0121	0.9616	0.9962	0.9390	+0.0346	-0.0225	0.09087	0.00286	0.00017	0.03766	0.02063	0.0000000	0.02956
case_2022020707	train	286.1	719	0.6151	0.9583	0.6991	0.6557	-0.2592	-0.3026	0.12418	0.00767	0.00000	0.04050	0.00792	0.0000000	0.00028
case_2022020820	train	200.2	405	0.6997	0.9260	0.8418	0.7692	-0.0842	-0.1568	0.14364	0.01531	0.00000	0.03683	0.00580	0.0000000	0.00086
case_2022020918	train	259.5	1229	1.1238	0.9756	0.9418	0.8637	-0.0338	-0.1119	0.15406	0.00315	0.00202	0.05730	0.02005	0.0000000	0.00178
case_2022021021	train	237.4	739	0.8626	0.9594	1.2192	1.1762	+0.2598	+0.2168	0.08817	0.01423	0.00000	0.04785	0.02159	0.0000000	0.01082
case_2022021100	train	186.6	719	0.6578	0.9583	0.7819	0.7041	-0.1764	-0.2542	0.19066	0.00076	0.00518	0.05775	0.00799	0.0000000	0.00165
case_2022021219	train	258.3	1259	1.5462	0.9762	0.9893	0.9118	+0.0131	-0.0644	0.12381	0.00345	0.00056	0.03378	0.00959	0.0000000	0.00306
case_2022021318	train	310.8	1229	1.3855	0.9756	1.4995	1.4370	+0.5239	+0.4614	0.06804	0.01756	0.00000	0.02452	0.01108	0.0000000	0.06019
case_2022021419	train	256.0	1200	1.3521	0.9750	1.5527	1.3693	+0.5777	+0.3943	0.15020	0.00491	0.00191	0.02698	0.00914	0.0000000	0.00509
case_2022021520	train	153.0	1011	1.0656	0.9703	0.9282	0.8108	-0.0421	-0.1595	0.20440	0.03469	0.00000	0.05538	0.01182	0.0000000	0.00603
case_2022021616	train	174.3	719	0.8485	0.9583	0.8262	0.7296	-0.1321	-0.2287	0.21789	0.00078	0.00274	0.07505	0.02021	0.0000000	0.00292
case_2022021821	train	200.3	366	0.9633	0.9179	0.7824	0.7168	-0.1355	-0.2011	0.20555	0.01869	0.00000	0.11432	0.05527	0.0000000	0.00026
case_2022021918	train	281.4	739	1.0657	0.9594	0.7466	0.7414	-0.2128	-0.2181	0.11595	0.00257	0.00235	0.09795	0.04841	0.0000000	0.01807
case_2022022022	train	234.1	823	0.7196	0.9636	1.1628	1.0773	+0.1993	+0.1138	0.10475	0.01209	0.00000	0.02304	0.00641	0.0000000	0.00067
case_2022022117	train	91.0	802	0.9194	0.9626	0.8694	0.8358	-0.0932	-0.1268	0.08385	0.00000	0.00127	0.05558	0.03368	0.0000000	0.00000
case_2022022212	train	49.6	802	0.5964	0.9626	1.1910	1.1677	+0.2284	+0.2051	0.04378	0.00530	0.00000	0.02532	0.01329	0.0000000	0.00097
case_2022022312	train	310.0	662	0.5659	0.9547	1.1285	1.0368	+0.1738	+0.0821	0.15103	0.04761	0.00000	0.04900	0.01192	0.0000000	0.00280
case_2022022420	train	51.0	914	0.8760	0.9672	1.0433	0.9820	+0.0761	+0.0149	0.09498	0.01496	0.00000	0.04350	0.02520	0.0000000	0.00011
case_2022022509	train	357.0	681	0.5280	0.9559	1.0780	0.9596	+0.1221	+0.0037	0.14341	0.00030	0.00400	0.01992	0.00111	0.0000000	0.25536
case_2022022615	train	246.3	739	0.7608	0.9594	1.0797	0.9832	+0.1203	+0.0238	0.13151	0.02189	0.00000	0.03466	0.01209	0.0000000	0.00286
case_2022022717	train	292.6	823	0.7340	0.9636	0.9638	0.8698	+0.0003	-0.0938	0.14631	0.02527	0.00000	0.03023	0.00341	0.0000000	0.00006
case_2022022820	train	240.5	868	0.9878	0.9654	0.9557	0.8732	-0.0097	-0.0922	0.11663	0.02489	0.00000	0.02325	0.00689	0.0000000	0.00117
case_2022030122	train	277.4	1116	1.0002	0.9731	0.8570	0.7762	-0.1162	-0.1969	0.15776	0.00191	0.00277	0.04082	0.00619	0.0000000	0.00159
case_2022030221	train	261.1	802	1.1008	0.9626	0.9613	0.9000	-0.0013	-0.0626	0.15038	0.00089	0.00312	0.07507	0.03177	0.0000000	0.00591
case_2022030320	train	334.1	986	1.1680	0.9696	1.5879	1.5233	+0.6183	+0.5538	0.07288	0.01254	0.00000	0.03437	0.01820	0.0000000	0.42324
case_2022030421	train	143.4	823	0.8845	0.9636	0.7000	0.7434	-0.2635	-0.2201	0.13697	0.03616	0.00000	0.10448	0.01328	0.0000000	0.03280
case_2022030519	train	178.2	781	0.7890	0.9616	0.8742	0.8224	-0.0873	-0.1392	0.14320	0.00045	0.00443	0.07107	0.02907	0.0000000	0.00944
case_2022030610	train	217.9	477	0.8054	0.9371	1.2028	1.1268	+0.2657	+0.1897	0.10164	0.01640	0.00000	0.02504	0.00472	0.0000000	0.00059
case_2022030716	train	302.7	643	0.8032	0.9534	0.9774	0.9329	+0.0240	-0.0205	0.11066	0.02406	0.00000	0.05251	0.01974	0.0000000	0.00203
case_2022030818	train	196.6	379	0.5958	0.9208	1.0292	0.9531	+0.1084	+0.0324	0.12452	0.00704	0.00000	0.03425	0.00732	0.0000000	0.00372
case_2022030923	train	252.4	739	0.8381	0.9594	0.9717	0.8807	+0.0123	-0.0787	0.15887	0.01785	0.00000	0.04265	0.00718	0.0000000	0.00030
case_2022031012	train	302.9	195	0.5229	0.8460	1.0798	0.9740	+0.2338	+0.1279	0.16110	0.01505	0.00000	0.04039	0.00584	0.0000000	0.00044
case_2022031219	train	279.4	1289	1.5374	0.9767	0.7080	0.6834	-0.2687	-0.2934	0.16327	0.00229	0.00275	0.08683	0.02339	0.0000000	0.00120
case_2022031320	train	259.2	891	0.9942	0.9663	0.7552	0.6741	-0.2111	-0.2922	0.16892	0.00619	0.00047	0.06412	0.03184	0.0000000	0.00089
case_2022031421	train	194.2	823	0.9697	0.9636	0.6325	0.6088	-0.3311	-0.3547	0.11249	0.00423	0.00000	0.05284	0.01499	0.0000000	0.01978
case_2022031522	train	233.4	823	0.6594	0.9636	1.4059	1.3592	+0.4423	+0.3956	0.06281	0.01021	0.00000	0.02091	0.00579	0.0000000	0.00759
case_2022031619	train	201.6	1229	1.4459	0.9756	0.9901	0.9038	+0.0145	-0.0718	0.15284	0.01146	0.00000	0.07229	0.03914	0.0000000	0.00764
case_2022031720	train	274.3	845	0.7414	0.9645	0.8306	0.7541	-0.1339	-0.2104	0.14788	0.00041	0.00515	0.03914	0.00895	0.0000000	0.00197
case_2022031811	train	359.5	739	0.6639	0.9594	1.2450	1.1072	+0.2856	+0.1477	0.14595	0.00016	0.00516	0.02227	0.00255	0.0000000	0.32972
case_2022031900	train	356.6	607	0.5782	0.9506	0.9558	0.8806	+0.0051	-0.0700	0.19787	0.00032	0.00646	0.08077	0.01845	0.0000000	0.41324
case_2022032317	train	101.7	662	0.4742	0.9547	1.1320	1.1126	+0.1773	+0.1579	0.06284	0.00006	0.00000	0.05599	0.03434	0.0000000	0.00000
case_2022032422	train	290.5	681	0.7054	0.9559	0.8871	0.8162	-0.0689	-0.1397	0.14364	0.02059	0.00000	0.04427	0.01032	0.0000000	0.00053
case_2022032618	train	303.2	1172	1.3814	0.9744	0.9606	0.9068	-0.0138	-0.0676	0.10821	0.02112	0.00000	0.04443	0.01776	0.0000000	0.00849
case_2022032714	train	292.4	914	1.0350	0.9672	0.9803	0.9132	+0.0131	-0.0540	0.12680	0.01634	0.00000	0.04152	0.01088	0.0000000	0.00148
case_2022032819	train	343.3	1259	1.4906	0.9762	1.1160	1.0522	+0.1398	+0.0760	0.12787	0.00805	0.00000	0.05577	0.01975	0.0000000	0.34190
case_2022032906	train	136.9	760	0.6232	0.9605	0.8483	0.8572	-0.1122	-0.1033	0.10631	0.04659	0.00000	0.10362	0.05180	0.0000000	0.00359
case_2022033016	train	166.8	868	0.6212	0.9654	0.9414	0.8479	-0.0240	-0.1175	0.15114	0.00810	0.00000	0.03085	0.00223	0.0000000	0.00086
case_2022033108	train	329.7	914	0.5894	0.9672	1.1144	1.0698	+0.1472	+0.1026	0.11162	0.01438	0.00000	0.04240	0.00550	0.0000000	0.05634
case_2022040117	train	321.6	1320	1.3533	0.9773	1.1846	1.1450	+0.2073	+0.1677	0.08260	0.01530	0.00000	0.04229	0.01776	0.0000000	0.11841
case_2022042213	train	119.8	739	0.4969	0.9594	0.6430	0.6375	-0.3165	-0.3219	0.10659	0.01211	0.00000	0.06010	0.01177	0.0000000	0.00000
case_2022042318	train	175.7	868	1.1506	0.9654	0.8043	0.7326	-0.1611	-0.2328	0.18201	0.00045	0.00389	0.06463	0.01521	0.0000000	0.00391
case_2022042516	train	218.0	1320	1.0703	0.9773	1.3599	1.2843	+0.3827	+0.3070	0.10322	0.02584	0.00000	0.05148	0.02768	0.0000000	0.00616
case_2022042608	train	286.7	845	0.6898	0.9645	0.8403	0.7885	-0.1242	-0.1760	0.13285	0.01068	0.00000	0.04902	0.01197	0.0000000	0.00017
case_2022042720	train	1.9	1089	1.5580	0.9725	1.3539	1.2970	+0.3814	+0.3246	0.08053	0.00004	0.00026	0.03106	0.01141	0.0000000	0.25208
case_2022042919	train	122.5	1011	1.2633	0.9703	0.8071	0.7488	-0.1633	-0.2215	0.10844	0.01521	0.00000	0.04915	0.03084	0.0000000	0.00053
case_2022043014	train	88.0	868	0.7024	0.9654	1.2090	1.1232	+0.2436	+0.1578	0.11930	0.00044	0.00609	0.03200	0.00633	0.0000000	0.00419
case_2022050116	train	204.9	1011	0.8342	0.9703	1.0733	0.9678	+0.1029	-0.0025	0.14634	0.02415	0.00000	0.03667	0.01057	0.0000000	0.00452
case_2022050219	train	258.0	1063	1.4406	0.9718	1.0269	0.9742	+0.0551	+0.0024	0.13894	0.00287	0.00282	0.06944	0.02563	0.0000000	0.00604
case_2022050311	train	25.1	681	0.5383	0.9559	1.1018	1.0229	+0.1459	+0.0670	0.16576	0.04099	0.00000	0.06863	0.01996	0.0000000	0.03723
case_2022050421	train	127.7	1259	0.9316	0.9762	0.7290	0.6874	-0.2472	-0.2888	0.12561	0.02116	0.00000	0.06028	0.02584	0.0000000	0.00023
case_2022050523	train	60.8	1320	0.8644	0.9773	1.2855	1.2078	+0.3082	+0.2306	0.10396	0.01821	0.00000	0.05242	0.03064	0.0000000	0.00007
case_2022050623	train	33.0	1116	0.8012	0.9731	0.9891	0.9262	+0.0160	-0.0469	0.11042	0.02585	0.00000	0.04011	0.01589	0.0000000	0.01535
